,NI,4 hpi,8 hpi,12 hpi
40,1.7473797366299382,6.6767562535316545,5.38003229957162,13.220107344939647
41,3.2510515247108307,12.466729298562976,11.398663405897222,8.57354159943271
42,2.401257202723939,8.006382318682913,9.808414490609652,9.36417537114312
43,2.219025095256865,12.77136556403548,8.06662029661378,6.285228479416193
44,5.314664457332229,1.5282994029069057,8.870546418517389,0.7272943568980512
45,9.346388861063808,10.62624592655602,7.477914597970079,-5.570769596870157
46,3.3099310344827586,11.394248854487376,11.723427778550487,5.299466135251211
47,3.2769187909179553,14.351719073249951,10.335541546731214,8.387442764089503
48,8.91602840829968,18.147741665277394,6.046113603270185,13.319273809149186
49,4.473496885725181,0.9243938572614808,16.459810631525716,-0.07948546554257338
50,5.790558766859345,3.280504944195715,12.147460660292488,9.49636215876768
51,4.051869461854333,8.18765884932992,5.710154732378384,9.546133592880352
52,5.200114187838995,6.239200859173306,9.186306155227427,8.355213654962988
53,2.078435856391493,11.73308691148677,10.385662971563367,8.78342010193508
54,8.294144144144145,14.745988676799467,12.989802650783096,-4.791506907753969
55,2.8226977455101263,9.060843174637565,2.8425133580859976,7.023706505588466
56,6.441734792850215,8.276516751079681,13.340465038418674,10.949232207173974
57,3.080136440152388,10.635750835516316,15.605769796506967,8.616854451481679
58,2.7583333333333333,8.047876837512137,18.606039652752948,8.289347043143763
59,4.88970505141824,7.2912912286701355,11.754453073979542,5.595613143014002
60,10.143179255918827,10.837984809337884,12.348934985264387,8.223497282275057
61,4.295210449927431,9.563858156156975,5.213151813771235,0.1192057021530223
62,4.561265456881324,15.089459863985901,21.064071428587535,1.2036325191668842
63,4.221805736636245,11.694800533698217,10.643044753045139,5.415843673277207
64,8.559319764327798,10.122952328711284,,14.309489933510005
65,7.908418533826408,18.471015089956435,,11.207925614507957
66,4.066043884423202,11.57677987640471,,7.23817041045285
67,7.926333776343269,8.701873577153227,,-4.907388136775783
68,4.704474505723205,17.65304067157959,,0.6302375793410359
69,4.001650618982119,10.659284450521117,,14.149371953182914
70,6.0480109739369,12.914673050635733,,5.520105335623257
71,3.7100539588151085,12.113337066302746,,6.057698286405162
72,7.719534459151072,11.070249308695024,,5.4794039009047495
73,3.268358108863306,0.771165765465526,,11.897438627428729
74,4.959704381488651,12.9085172398519,,7.542429906542051
75,8.173553719008265,7.4454862980732335,,10.598112535957142
76,8.129063561377972,9.704017844572679,,12.286069630683098
77,1.956656346749226,12.277012247871207,,4.301323388161416
78,2.4626818469323215,14.956618419144053,,7.99384659439047
79,4.794583883751652,7.27830376788482,,3.9718671253128757
80,4.830248056275454,13.521336500911485,,9.440329759974537
81,4.731119544592031,10.070784382281262,,10.257261387430313
82,9.487128712871288,12.231725916507957,,-0.09204928998935456
83,2.9702251270878723,7.84180236624007,,9.312606383980908
84,2.8533680684778564,9.643561012851986,,14.209173770662296
85,5.990427759497457,6.218498005027807,,8.193651768576418
86,2.6899757477768795,9.336464218070514,,5.111064707493538
87,8.17133017649591,7.4545548737266145,,4.597661528502649
88,9.191648956119515,4.575578647523346,,10.42929234123465
89,11.002621613748907,13.125916570615715,,1.262527740471952
90,5.119720449711334,6.7651163673669235,,7.3856923433557675
91,4.994446501295816,15.720967370030442,,6.735348823037877
92,11.694838056680162,7.766402988931754,,5.91335893337845
93,9.016519823788546,4.586278406232224,,5.595620614791147
94,13.542441663848495,13.27629061815562,,-0.42472212846690793
95,2.530112044817927,10.407187804491548,,5.898587018808064
96,9.936737914216037,8.627428856118767,,7.628140337168636
97,11.053707553707554,6.194897128397584,,9.045488598696238
98,13.943796835970025,6.8363856981388285,,4.159243333552485
99,7.85587958607714,7.155422081550039,,10.13155657445781
100,3.084085678881218,14.774307513248537,,-0.6994136128376753
101,7.6177658142664875,6.20570773750258,,2.8783898745564453
102,4.897954091816367,8.630888820951483,,7.421900588323324
103,2.357156691845826,14.243128966698695,,3.8682544653954736
104,3.699560662385941,6.568794584855099,,6.594972214152552
105,9.730633437175493,13.179091516908775,,10.111988126253355
106,7.833333333333333,-3.307448933950251,,8.242711895676766
107,2.2693935119887163,9.996546293874477,,9.205591945868408
108,7.041570751523358,4.358501588086288,,6.602128865193896
109,12.659335227974793,17.80093427995361,,3.026410981884335
110,7.746864686468647,7.945034159208511,,5.863329977605703
111,9.076318742985409,5.827688502909095,,14.265542664656115
112,6.657992565055762,13.479480648299907,,6.038977436704749
113,2.2038908539666497,12.176787705645848,,7.82805616040279
114,5.028195813873032,11.313574602814004,,5.672461586349526
115,8.367407666725013,7.310515488565301,,6.213262018202956
116,9.82778548312529,5.983752713164245,,7.3478946075193985
117,2.067881835323696,11.20739673070189,,6.467367860884802
118,9.578637345376006,6.49307186460725,,16.35955015739
119,7.205596107055961,12.275995828865037,,9.08540213649251
120,1.8551902475064648,10.801630789518729,,4.823955731646051
121,10.280369515011547,17.472596963752267,,4.551341115590879
122,12.487254408060453,8.61495089438487,,12.081355433971348
123,8.807791728212703,10.577196561211483,,5.012627525120064
124,7.241133241026733,10.040879916067029,,9.935418417145069
125,9.222285714285714,8.919847197092263,,12.552035246965747
126,6.994273716358084,6.070872894675425,,5.434405495914687
127,11.813953488372093,14.29883381382485,,7.6644741563913135
128,14.05253140464408,9.642204894820587,,16.517512595264616
129,9.571952337305225,11.729685423925863,,2.86887988430816
130,2.6917573262765853,11.250538368492519,,8.10370214417481
131,6.265444927262422,18.68911570988243,,7.873974190124455
132,5.3033620015637215,3.512142582223134,,2.8179843878683686
133,8.399579390115667,,,7.982314364400957
134,5.328004125838061,,,11.96689526430438
135,11.045428787306385,,,9.5021210715488
136,9.236313617606603,,,7.742014822541724
137,3.5598204470502015,,,20.641620710493225
138,8.290470528282656,,,11.075646615839407
139,7.125980911983033,,,9.856696741947195
140,2.525029797377831,,,8.860542760313104
141,6.086808662967603,,,8.585398548202868
142,12.855493895671476,,,12.715922762748695
143,7.292712754478095,,,4.556551085195638
144,2.171439480717831,,,11.295036403038313
145,11.728504672897197,,,8.694030334678953
146,8.232428115015974,,,17.482489844302933
147,8.695704488027914,,,11.826626153357418
148,9.633523176712545,,,10.279993156352388
149,9.663602173004596,,,15.662226483796516
150,2.4005091217649555,,,6.866150400463138
151,,,,8.156754974248349
